Price,Adj Close,Close,High,Low,Open,Volume,daily_difference,return_1d,return_5d,return_21d,ma_7,ma_21,std_7,std_21,momentum_7,momentum_21,rsi_14,macd,macd_signal
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,
2015-05-25,237.11000061035156,237.11000061035156,241.02099609375,236.63699340820312,240.927001953125,14423900,-3.8430023193359375,-0.015949177941797066,0.013212638208562888,-0.007982682132167684,236.94171578543526,237.52781095958892,3.353989173026681,3.5776189904461866,3.98199462890625,-1.9080047607421875,41.520525993645506,0.49550868575923346,0.24790792105291834
2015-05-26,237.11599731445312,237.11599731445312,238.24200439453125,235.69200134277344,237.10400390625,16425000,0.0059967041015625,2.5290810535816277e-05,0.007529417439772423,0.00421392043879365,237.68014308384485,237.57519167945497,2.5417115813147153,3.5646212198190015,5.1689910888671875,0.9949951171875,43.0446279270876,0.43968696707642607,0.2862637302576199
2015-05-27,237.2830047607422,237.2830047607422,238.63600158691406,236.69500732421875,237.06500244140625,18837000,0.1670074462890625,0.0007043280427325715,-0.012752352212466622,0.03264401543981066,238.14657156808036,237.93238249279204,1.9993900769867248,3.0887108839171846,3.2649993896484375,7.501007080078125,51.87516580134157,0.4042638559368754,0.30986375539347105
2015-05-28,237.4080047607422,237.4080047607422,237.82400512695312,236.65199279785156,237.2570037841797,13829600,0.125,0.0005267971051110543,-0.006128760568301583,0.00031181847972616694,238.4414302280971,237.93590654645647,1.6364500891681528,3.0880361692380793,2.0640106201171875,0.074005126953125,51.0092358973172,0.3818752206459237,0.32426604844396156
2015-05-29,237.0959930419922,237.0959930419922,237.52200317382812,235.7310028076172,237.3769989013672,14805000,-0.31201171875,-0.0013142426223767822,-0.01600731196871963,-0.02774924185664629,237.9768567766462,237.6136678059896,1.4567188808671265,2.7759115032269293,-3.25201416015625,-6.7670135498046875,48.91085307258411,0.3350925889861287,0.32643135655239497
2015-05-30,233.34500122070312,233.34500122070312,237.09300231933594,232.04600524902344,237.0919952392578,14098600,-3.7509918212890625,-0.015820561845702352,-0.015878703470780797,-0.035094609009621136,237.18728637695312,237.20952497209822,2.199281878402345,2.7487353017267266,-5.5269927978515625,-8.48699951171875,44.52973724308864,-0.004603607761737294,0.2602243636895685
2015-05-31,230.19000244140625,230.19000244140625,233.2519989013672,229.54200744628906,233.13499450683594,14730800,-3.154998779296875,-0.013520747231747232,-0.029209310849920955,-0.042056474460089865,235.64971487862724,236.72828674316406,2.806347662469324,3.049547969334824,-10.76300048828125,-10.106002807617188,38.264956274285296,-0.5223757031888567,0.10370435031388348
2015-06-01,222.92599487304688,222.92599487304688,231.71299743652344,221.29600524902344,230.23300170898438,26090500,-7.264007568359375,-0.03155657279341828,-0.060505849975103776,-0.07941926143096933,233.62342834472656,235.8124767485119,5.450891054921363,4.058345799649068,-14.184005737304688,-19.232009887695312,33.93993054237765,-1.5015495930571205,-0.21734643836031736
2015-06-02,225.80299377441406,225.80299377441406,226.41600036621094,222.41900634765625,222.8939971923828,20459000,2.8769989013671875,0.012905623245084596,-0.04888213856994228,-0.06349333823412895,232.00728498186385,235.08347647530692,5.901285213559954,4.4178498792773,-11.313003540039062,-15.309005737304688,40.81833132211979,-2.022092761442508,-0.5782957029767555
2015-06-03,225.87399291992188,225.87399291992188,227.4040069580078,223.92999267578125,225.73599243164062,17752400,0.0709991455078125,0.0003144296021988513,-0.04733104080794304,-0.04443328255397594,230.37742614746094,234.58333333333334,5.775522727019958,4.838575884467838,-11.409011840820312,-10.503005981445312,37.05575286399041,-2.401218186473841,-0.9428801996761726
2015-06-04,224.32400512695312,224.32400512695312,226.58099365234375,224.0540008544922,225.77200317382812,14728100,-1.54998779296875,-0.006862179097875454,-0.03865947865417407,-0.05320157381358437,228.50828334263392,233.98309544154577,5.210549927184231,5.293495984980064,-13.083999633789062,-12.604995727539062,32.60845902883668,-2.7945352159349284,-1.3132112029279237
2015-06-05,224.95199584960938,224.95199584960938,225.96800231933594,223.1790008544922,224.1540069580078,18056500,0.62799072265625,0.0027994806989151133,-0.02275514373449028,-0.05325224681908136,226.77342660086495,233.38057163783483,3.6680901187000994,5.573333201070069,-12.143997192382812,-12.652999877929688,21.80838847360225,-3.0207469025551177,-1.6547183428533627
2015-06-06,225.61900329589844,225.61900329589844,225.718994140625,224.37899780273438,225.0050048828125,11131500,0.6670074462890625,0.002965110150589645,0.012080279934985505,-0.04460666003597835,225.66971261160714,232.8789527529762,2.249041236682562,5.781489395322345,-7.7259979248046875,-10.53399658203125,24.991534735227248,-3.110345243621339,-1.9458437230069583
2015-06-07,222.88099670410156,222.88099670410156,226.19400024414062,222.65199279785156,225.5959930419922,13318400,-2.738006591796875,-0.012135531811591216,-0.012940470901070866,-0.05878753192204478,224.62556893484933,232.21604774111793,1.2949506457251085,6.098577287135336,-7.3090057373046875,-13.921005249023438,16.723131776585845,-3.363514324501722,-2.229377843305911
2015-06-08,228.48899841308594,228.48899841308594,229.46400451660156,222.83900451660156,222.87899780273438,23378400,5.608001708984375,0.02516141704278896,0.011577275716249336,-0.01989897159215004,225.4202837262835,231.9951426188151,1.716484643725522,6.147712366687681,5.5630035400390625,-4.639007568359375,35.09457397390088,-3.0761735612326504,-2.398736986891259
2015-06-09,229.04800415039062,229.04800415039062,230.95399475097656,227.9290008544922,228.53799438476562,28353100,0.5590057373046875,0.002446532398439949,0.021058820792558608,-0.01249855353759477,225.88385663713728,231.85709490094865,2.205580300876134,6.1813042891029,3.2450103759765625,-2.8990020751953125,36.31245087958548,-2.771399872376662,-2.4732695639883397
2015-06-10,228.80299377441406,228.80299377441406,229.78199768066406,228.00999450683594,228.9949951171875,15904800,-0.2450103759765625,-0.0010696900716746782,0.017119198743981157,-0.02228465962868964,226.30228533063615,231.60876101539247,2.465873513726524,6.194890595594623,2.9290008544921875,-5.2150115966796875,35.65142854192163,-2.520579150446224,-2.4827314812799166
2015-06-11,229.7050018310547,229.7050018310547,230.28700256347656,228.76699829101562,228.85499572753906,14416000,0.902008056640625,0.003942291321283875,0.018110170134017833,-0.023960638257039424,227.0709991455078,231.34023757207962,2.5823643439009536,6.146915977659337,5.3809967041015625,-5.6389923095703125,37.300101835863124,-2.2233875814474118,-2.4308627013134156
2015-06-12,229.98199462890625,229.98199462890625,231.0570068359375,229.31300354003906,229.7050018310547,14017700,0.2769927978515625,0.0012058631533644615,0.031860042039528524,-0.04312918044926284,227.78957039969308,230.84661792573473,2.5942545760730953,5.7934426874353315,5.029998779296875,-10.366012573242188,38.257631281618075,-1.9431111423012055,-2.3333123895109735
2015-06-13,232.40199279785156,232.40199279785156,232.65199279785156,229.2100067138672,229.9199981689453,13305300,2.4199981689453125,0.010522554919354388,0.01712552644522214,-0.02708564161021132,228.7585688999721,230.5385226295108,2.8974504023658234,5.51043880317578,6.782989501953125,-6.470001220703125,48.37193471616537,-1.5083293358486003,-2.1683157787784992
2015-06-14,233.54299926757812,233.54299926757812,234.85800170898438,232.00399780273438,232.44200134277344,12165900,1.1410064697265625,0.0049096242936221834,0.019624685811434173,-0.03075290024200983,230.2817121233259,230.18566531226747,1.9354790568868712,5.026179075619269,10.662002563476562,-7.410003662109375,56.22146092865233,-1.0594789219733514,-1.9465484074174697
2015-06-15,236.822998046875,236.822998046875,237.83599853515625,233.4219970703125,233.4219970703125,19912100,3.279998779296875,0.014044517667339163,0.03505200758154503,-0.0012104194793040035,231.47228349958147,230.1719985235305,2.9475654573143664,5.006762257737315,8.333999633789062,-0.2870025634765625,80.25953814994179,-0.43408933415599904,-1.6440565927651758
2015-06-16,250.89500427246094,250.89500427246094,251.74200439453125,236.1219940185547,236.76499938964844,41612000,14.072006225585938,0.05941993109470145,0.09224876372953883,0.05811082809286239,234.5932835170201,230.82814171200707,7.6953375153108,6.608843365568786,21.847000122070312,13.779006958007812,86.72931054507768,1.1833883533163885,-1.078567603548863
2015-06-17,249.28399658203125,249.28399658203125,256.8529968261719,246.4759979248047,250.822998046875,43858400,-1.6110076904296875,-0.006421043316909625,0.08392831788536426,0.05057670199932751,237.5191410609654,231.39961751302084,8.922578245946642,7.6342362362055685,20.481002807617188,12.000991821289062,82.78893065459118,2.308643610608698,-0.4011253607173508
2015-06-18,249.0070037841797,249.0070037841797,252.10800170898438,244.1269989013672,249.42799377441406,30980200,-0.2769927978515625,-0.001111153550366062,0.07144952066212062,0.04885681523302843,240.27656991141183,231.9519507998512,9.086260106302635,8.465057822993689,19.302001953125,11.5989990234375,85.85036250946887,3.14184823446368,0.30746935831885536
2015-06-19,244.6060028076172,244.6060028076172,250.9770050048828,243.78700256347656,249.04299926757812,23965300,-4.4010009765625,-0.017674205583297353,0.04737030685884025,0.031674975478370504,242.36571393694197,232.3095703125,7.932788349166623,8.843421890101352,14.624008178710938,7.510009765625,75.7264574188077,3.4077623406703026,0.9275279547891448
2015-06-20,245.21200561523438,245.21200561523438,245.8280029296875,240.6269989013672,244.52999877929688,20608100,0.6060028076171875,0.0024774649872096877,0.03542311193399761,0.05085604719385928,244.19571576799666,232.87466575985863,6.620146982567246,9.281209360705422,12.810012817382812,11.86700439453125,75.68762905860686,3.6256068092099554,1.467143725673307
2015-06-21,243.94400024414062,243.94400024414062,245.2239990234375,241.8820037841797,245.10000610351562,10600900,-1.26800537109375,-0.005171057460715778,-0.027704832340032626,0.059750630595850396,245.68157305036272,233.52961803617933,4.7273436030275064,9.563293053564166,10.4010009765625,13.753997802734375,78.72198670750987,3.65381379274541,1.9044777390877279
2015-06-22,246.99000549316406,246.99000549316406,247.91700744628906,243.7790069580078,243.968994140625,17692500,3.0460052490234375,0.01248649380995226,-0.009202319925548541,0.10794618471399575,247.13400268554688,234.67552330380394,2.6632513554971915,9.670319566445638,10.167007446289062,24.064010620117188,77.12356628851938,3.8772605513605356,2.2990343015422896
2015-06-23,244.29600524902344,244.29600524902344,247.3040008544922,243.13299560546875,246.927001953125,15108700,-2.694000244140625,-0.010907324929045337,-0.018919140681036395,0.08189887638551241,246.1912885393415,235.55614289783296,2.2452013079044693,9.663974841375756,-6.5989990234375,18.493011474609375,71.03750820516987,3.7932343678214693,2.597874314798126
2015-06-24,240.51499938964844,240.51499938964844,244.34100341796875,240.51499938964844,244.28199768066406,17344900,-3.781005859375,-0.01547714976149872,-0.016724869263271214,0.06481935472277756,244.9385746547154,236.25333368210565,2.6431024830222727,9.456444494162035,-8.768997192382812,14.641006469726562,64.72244109742277,3.3825554447245167,2.7548105407834043
2015-06-25,242.7989959716797,242.7989959716797,243.33200073242188,240.36500549316406,240.36500549316406,16133100,2.28399658203125,0.009496275025787648,-0.009840503679664714,0.08235851011250839,244.05171639578683,237.13309515090216,2.018085015303952,9.145408901121245,-6.2080078125,18.474990844726562,65.90697770982587,3.2044499708393914,2.844738426794602
2015-06-26,243.593994140625,243.593994140625,243.74899291992188,241.55299377441406,242.60400390625,13983500,0.7949981689453125,0.0032743058337771913,-0.0014347805363744692,0.08287100641453593,243.90714372907365,238.02080935523622,2.0079828277308667,8.802230820256543,-1.0120086669921875,18.641998291015625,66.33073137869424,3.09180935411203,2.8941526122580874
2015-06-27,250.99000549316406,250.99000549316406,251.33900451660156,243.11700439453125,243.5489959716797,20488600,7.3960113525390625,0.0303620431145335,0.01619498729113844,0.11245064390250703,244.7325722830636,239.2289523170108,3.363701095565244,8.755937429693896,5.7779998779296875,25.371002197265625,69.92197261191579,3.558319071646565,3.026985904135783
2015-06-28,249.01100158691406,249.01100158691406,251.1719970703125,247.4340057373047,250.9550018310547,15137600,-1.97900390625,-0.007884791676710412,0.019300341538881938,0.11723747322210198,245.45642961774553,240.4732382638114,3.6946410678736057,8.152448843095943,5.0670013427734375,26.1300048828125,66.28552388951347,3.725398235921233,3.1666683704928733
2015-06-29,257.0639953613281,257.0639953613281,257.1730041503906,248.58099365234375,248.7209930419922,34742900,8.052993774414062,0.032339911582594416,0.06880650276978928,0.12506071253628304,246.89557102748327,241.83395240420387,5.770442895594295,8.432073459849166,10.073989868164062,28.574996948242188,69.36454595618827,4.456250096079202,3.424584715610139
2015-06-30,263.0719909667969,263.0719909667969,267.86700439453125,255.9459991455078,257.0360107421875,44533800,6.00799560546875,0.023371595065360795,0.08349702977141571,0.14854522283488847,249.5778547014509,243.45414225260416,8.209185578067904,9.09517934908594,18.775985717773438,34.02398681640625,63.77517712843248,5.4573416576525915,3.83113610401863
2015-07-01,258.6210021972656,258.6210021972656,265.1719970703125,255.7740020751953,263.3450012207031,27029800,-4.45098876953125,-0.01691928035810175,0.061688746102523506,0.13032175816829694,252.16442653111048,244.8740474155971,7.715299308834708,9.020766299439318,18.106002807617188,29.818008422851562,59.92474895774808,5.824416094277069,4.229792102070318
2015-07-02,255.41200256347656,255.41200256347656,261.6310119628906,254.11599731445312,258.552001953125,21551900,-3.2089996337890625,-0.012408116922156931,0.01761821974394495,0.11191310823666378,253.9662846156529,246.0981903076172,6.5480744392798504,8.593497556621035,12.613006591796875,25.707000732421875,56.408714769916635,5.789646339144667,4.541762949485188
2015-07-03,256.33599853515625,256.33599853515625,257.0769958496094,253.5050048828125,255.45899963378906,19033800,0.9239959716796875,0.0036176685606230663,0.029416358721345404,0.11459159639333594,255.7865709577288,247.35314287458147,4.692204722835599,8.027988335848685,12.74200439453125,26.35400390625,62.614525418349864,5.770135282703194,4.787437416128789
2015-07-04,260.885986328125,260.885986328125,261.4570007324219,254.1999969482422,256.4909973144531,15620400,4.54998779296875,0.017750092920892246,0.014867857948853258,0.12256346508633187,257.20028250558033,248.70952351888022,4.4927282996394124,7.777974544297696,9.895980834960938,28.483993530273438,65.53787259068511,6.052054304215744,5.0403607937461805
2015-07-05,271.9129943847656,271.9129943847656,274.5060119628906,258.70098876953125,260.80499267578125,44156100,11.027008056640625,0.04226753691082363,0.033606783395973894,0.1642952057544902,260.47199576241627,250.53666614350817,5.709326593050645,8.509429795844488,22.901992797851562,38.3699951171875,73.23122276664293,7.083609116993642,5.449010458395673
2015-07-06,269.0299987792969,269.0299987792969,277.4219970703125,267.6000061035156,271.1080017089844,49154800,-2.88299560546875,-0.010602640054006462,0.040248071477550385,0.13599608567596566,262.18142482212613,252.0703328450521,6.281565301320925,8.811219449490235,11.96600341796875,32.207000732421875,68.35626490225796,7.581099886488801,5.875428344014299
2015-07-07,266.2070007324219,266.2070007324219,271.34100341796875,264.8320007324219,269.9630126953125,28857600,-2.822998046875,-0.010493246328231565,0.04226503868494769,0.06102949918975975,262.6292833600725,252.79947553362166,6.4647310883747595,9.327516055144457,3.135009765625,15.311996459960938,68.20969955420469,7.659281130798547,6.232198901371149
2015-07-08,270.7850036621094,270.7850036621094,272.97100830078125,264.385986328125,265.98199462890625,36980200,4.5780029296875,0.017197154534223102,0.05636744432901586,0.08625105251392595,264.3669978550502,253.82333301362536,6.832134639244094,10.072630684321101,12.16400146484375,21.501007080078125,74.82776910459458,7.998445802289268,6.585448281554773
2015-07-09,269.2279968261719,269.2279968261719,272.3349914550781,267.08599853515625,270.8269958496094,40301200,-1.5570068359375,-0.005749974388834178,0.03197569411625989,0.08120652324911393,266.34071132114957,254.78623744419642,5.71892966054936,10.544651568911643,13.815994262695312,20.220993041992188,71.93897597651534,8.048817055977423,6.878122036439303
2015-07-10,284.8940124511719,284.8940124511719,294.59100341796875,268.802001953125,269.156005859375,100390000,15.666015625,0.05818865723357458,0.04773960176407632,0.16470572750105905,270.42042759486606,256.7047140938895,7.346870643872371,12.14360503937376,28.558013916015625,40.28800964355469,77.49521740685118,9.246267950679226,7.351751219287288
2015-07-11,293.114990234375,293.114990234375,298.5060119628906,283.5299987792969,284.8800048828125,41109900,8.220977783203125,0.028856267327177054,0.08952530039163631,0.19535334128095627,275.02457101004467,258.98580859956286,9.996746942245064,14.201580004487237,32.22900390625,47.902984619140625,77.73973132672077,10.734875649169112,8.028376105263654
2015-07-12,310.86700439453125,310.86700439453125,314.3940124511719,292.5050048828125,293.1400146484375,56405000,17.75201416015625,0.06056331048085162,0.167764196806377,0.2743375696201329,280.5894295828683,262.17261832101,16.622445978462437,17.728267104791552,38.954010009765625,66.92300415039062,83.72664494762788,13.194944056497945,9.061689695510513
2015-07-13,292.0539855957031,292.0539855957031,310.947998046875,281.010986328125,310.8269958496094,62053900,-18.813018798828125,-0.060517901652090145,0.07854564191499169,0.1824526462621836,283.8785705566406,264.3185221354167,16.227141499623713,18.508795884534347,23.02398681640625,45.06398010253906,67.07461708575642,13.471224710122613,9.943596698432934
2015-07-14,287.4639892578125,287.4639892578125,296.1470031738281,286.63800048828125,292.03399658203125,28727200,-4.589996337890625,-0.015716259884378525,0.06773438366967,0.17670360170149202,286.915283203125,266.3741404215495,14.235754334433892,18.570924950646837,21.256988525390625,43.16798400878906,62.06998770767832,13.16801212734589,10.588479784215526
2015-07-15,285.8290100097656,285.8290100097656,293.24798583984375,285.36700439453125,288.0450134277344,27486600,-1.634979248046875,-0.005687596739571199,0.0032819136862485276,0.1884040942773213,289.0644269670759,268.53195045107884,12.413719210175822,18.041068177416193,15.04400634765625,45.31401062011719,63.849415997278435,12.649963900228215,11.000776607418064
2015-07-16,278.0889892578125,278.0889892578125,291.1830139160156,275.239990234375,286.0419921875,49482600,-7.740020751953125,-0.027079199384585473,-0.05126316113873153,0.14534653714239032,290.33028302873885,270.2124263218471,10.330876688900029,17.14562755042993,8.860992431640625,35.28999328613281,61.0340616074299,11.482488973980423,11.097119080730538
2015-07-17,279.47198486328125,279.47198486328125,280.2799987792969,272.0429992675781,278.09100341796875,27591400,1.38299560546875,0.00497321238485493,-0.10099180385000128,0.14728602340640684,289.5557076590402,271.920902070545,10.988720817286534,16.117308549344514,-5.422027587890625,35.87799072265625,61.20733902422294,10.54727050201194,10.987149364986818
2015-07-18,274.9010009765625,274.9010009765625,282.5270080566406,274.07501220703125,279.33099365234375,25187100,-4.57098388671875,-0.016355785675458256,-0.05873223946645911,0.09526672361481614,286.9537091936384,273.0595209030878,12.105171584921136,15.393027229381898,-18.2139892578125,23.910995483398438,56.78765427427537,9.329715770879488,10.655662646165354
2015-07-19,273.614013671875,273.614013671875,275.6700134277344,272.51300048828125,274.7669982910156,15332500,-1.2869873046875,-0.004681639208717225,-0.048179862881942204,0.0988029120326781,281.63185337611606,274.23109290713353,6.91686126376592,14.373687290403526,-37.25299072265625,24.603012084960938,50.909645780124194,8.166803922799147,10.157890901492113
2015-07-20,278.9809875488281,278.9809875488281,278.9809875488281,272.9599914550781,273.4989929199219,22711400,5.366973876953125,0.01961512791296327,-0.023958458452847498,0.08525889499497419,279.7642822265625,275.2747592017764,5.180883356055584,13.8510576516382,-13.072998046875,21.9169921875,55.18372615788654,7.590756329184899,9.64446398703067
2015-07-21,275.8330078125,275.8330078125,280.5469970703125,275.41900634765625,278.8819885253906,22930700,-3.147979736328125,-0.011283850430048203,-0.008112444334216429,0.048507698591575776,278.1027134486607,275.8824266706194,4.039246394647028,13.565923476653472,-11.6309814453125,12.761016845703125,54.99751411598701,6.801811753179663,9.07593354026047
2015-07-22,277.22198486328125,277.22198486328125,277.6659851074219,274.3810119628906,275.6570129394531,19389800,1.38897705078125,0.005035572289903145,-0.008050896411319064,0.07192371272240128,276.8731384277344,276.7681877499535,2.175243656328031,12.976993508335541,-8.607025146484375,18.600982666015625,53.456322687780144,6.216980847218736,8.504143001652123
2015-07-23,276.04901123046875,276.04901123046875,278.1109924316406,275.71600341796875,277.34100341796875,18531300,-1.1729736328125,-0.004231171035699033,0.004176086117649858,0.08079889926810835,276.5817129952567,277.7509024483817,2.1211828737671716,12.02538458367566,-2.03997802734375,20.637008666992188,53.67769570054928,5.594360664179192,7.922186534157538
2015-07-24,288.27801513671875,288.27801513671875,289.25299072265625,275.2539978027344,276.0050048828125,37199400,12.22900390625,0.044300118488887597,0.053593751533608236,0.12460995250022089,277.83971732003346,279.2719508579799,4.905240205619535,11.171020826440108,8.8060302734375,31.9420166015625,51.894783284172554,6.018332505724516,7.541415728470934
2015-07-25,288.6969909667969,288.6969909667969,290.7330017089844,286.00201416015625,288.16400146484375,20662200,0.418975830078125,0.0014533742015652162,0.034826758279605796,0.10660214076693664,279.8105730329241,280.5962844122024,6.1430546209391075,10.511400403455424,13.795989990234375,27.811004638671875,47.28943398077558,6.3153417639702525,7.296200935570798
2015-07-26,292.6860046386719,292.6860046386719,293.052001953125,287.70599365234375,288.6400146484375,16032300,3.989013671875,0.013817302558355227,0.061098550024251796,0.07639579822548592,282.53514317103793,281.5854753766741,7.092709102919544,10.630155465092994,19.071990966796875,20.77301025390625,36.57889650281531,6.7942835354066915,7.195817455537978
2015-07-27,293.6239929199219,293.6239929199219,297.77398681640625,287.45001220703125,292.6390075683594,30592000,0.93798828125,0.0032047595935034145,0.059165610782022426,0.0914172926893595,284.6270010811942,282.7566179547991,7.974319348846089,10.532062814540353,14.64300537109375,24.593994140625,51.574483608795035,7.166920358422033,7.190038036114789
2015-07-28,294.427001953125,294.427001953125,296.64898681640625,293.4230041503906,293.63299560546875,25453600,0.803009033203125,0.002734820902126067,0.06657510070671036,0.1060077351198907,287.28328595842635,284.10042753673736,7.646931503346233,10.10661334722702,18.593994140625,28.220001220703125,57.55685092571126,7.441255679861456,7.240281564864123
2015-07-29,289.5899963378906,289.5899963378906,294.5360107421875,288.7770080566406,294.4840087890625,24672600,-4.837005615234375,-0.01642853944491296,0.0045510969698805415,0.06944621164932196,289.0501447405134,284.9959033784412,6.232869481733025,9.692440618915187,12.368011474609375,18.80499267578125,53.8164865778837,7.185532128436421,7.229331677578584
2015-07-30,287.72198486328125,287.72198486328125,290.1260070800781,286.5679931640625,289.1029968261719,21635800,-1.868011474609375,-0.006450538686529117,-0.003377264516164491,0.06869266292929432,290.71771240234375,285.87656947544644,2.779719249130663,9.00384839383171,11.6729736328125,18.493988037109375,61.097696461720204,6.754277352240706,7.1343208125110085
2015-07-31,284.6499938964844,284.6499938964844,288.9590148925781,282.343994140625,287.6960144042969,23629100,-3.071990966796875,-0.010676942077459284,-0.027456081311807656,-0.0008565239844390282,290.19942365373885,285.8649495442708,3.5436741092135033,9.005337172611197,-3.628021240234375,-0.2440185546875,55.74187566201129,6.094368748442719,6.926330399697351
2015-08-01,281.60101318359375,281.60101318359375,284.9320068359375,278.11199951171875,284.6860046386719,18995000,-3.048980712890625,-0.010711332437264742,-0.04094685729448233,-0.03928143368435255,289.1857125418527,285.31666492280505,4.827488033122343,8.89164517561051,-7.095977783203125,-11.51397705078125,57.6891663958219,5.264671309698713,6.593998581697623
2015-08-02,282.614013671875,282.614013671875,283.0320129394531,277.52899169921875,280.4490051269531,17722200,1.01300048828125,0.0035972899274365755,-0.04012195961269449,-0.09088449505177931,287.7468566894531,283.9712844122024,5.103444627346515,6.699628841056706,-10.071990966796875,-28.25299072265625,60.39407776667179,4.635436360349672,6.202286137428034
2015-08-03,281.22698974609375,281.22698974609375,285.47100830078125,280.2330017089844,282.8059997558594,21474100,-1.38702392578125,-0.004907838460521785,-0.02887878275338973,-0.03707189897623042,285.9758562360491,283.4557131812686,4.869697438107548,6.458790673855107,-12.397003173828125,-10.826995849609375,52.85649634889179,3.978974746576796,5.757623859257787
2015-08-04,285.2179870605469,285.2179870605469,285.7149963378906,281.2250061035156,281.2250061035156,21908700,3.990997314453125,0.014191373730012113,-0.008702837928510121,-0.007813160191175395,284.66028267996654,283.3487606956845,3.1443357570384287,6.407490366655744,-9.209014892578125,-2.246002197265625,61.685373021355566,3.737678683986644,5.353634824203559
2015-08-05,281.8819885253906,281.8819885253906,285.5010070800781,281.4880065917969,284.84698486328125,20128000,-3.33599853515625,-0.011696311896514655,-0.009724241807292477,-0.013809030385824594,283.5591387067522,283.1608072916667,2.389222308267666,6.388961511042131,-7.7080078125,-3.947021484375,55.533923864016074,3.2399148921558094,4.930890837794009
2015-08-06,278.5769958496094,278.5769958496094,281.906005859375,278.40301513671875,281.906005859375,18792100,-3.30499267578125,-0.011724738757061592,-0.010738659281786078,0.0017548576558148454,282.2527117047991,283.18404570079986,2.2284336119033674,6.370452230660403,-9.144989013671875,0.488006591796875,52.85738431555165,2.5493607689535907,4.454584824025925
2015-08-07,279.5849914550781,279.5849914550781,280.3919982910156,276.3659973144531,278.7409973144531,42484800,1.00799560546875,0.0036183734496617603,-0.010717876928472814,0.0004043574952679041,281.52913992745533,283.1894269670759,2.140886684740029,6.367206687968315,-5.06500244140625,0.113006591796875,36.83472988024977,2.0596856977190896,3.9756049987645583
2015-08-08,260.99700927734375,260.99700927734375,279.9280090332031,260.7099914550781,279.74200439453125,58533000,-18.587982177734375,-0.06648419173359299,-0.07193470472736163,-0.050578177779731615,278.58571079799106,282.52733212425596,8.045880651700239,7.827598790378932,-20.60400390625,-13.90399169921875,22.940775591656788,0.16976293886750682,3.214436586785148
2015-08-09,265.0830078125,265.0830078125,267.00299072265625,260.4679870605469,261.1159973144531,23789600,4.08599853515625,0.015655346191397745,-0.07059505417437983,-0.031178979997733558,276.08128138950894,282.12109375,9.225036314332977,8.50534431805064,-17.531005859375,-8.531005859375,23.086513427062414,-0.9869317946233309,2.3741629105034523
2015-08-10,264.4700012207031,264.4700012207031,267.0320129394531,262.59600830078125,265.4779968261719,20979400,-0.613006591796875,-0.00231250805872274,-0.061770485570131095,-0.052014248195265456,273.6874258858817,281.4300944010417,9.822062524968253,9.323334590664492,-16.756988525390625,-14.510986328125,21.39297106231801,-1.9308278319504097,1.5131647620126798
2015-08-11,270.385986328125,270.385986328125,270.385986328125,264.093994140625,264.3420104980469,25433900,5.915985107421875,0.02236921042127915,-0.029403036300622354,-0.01974753321791589,271.56856863839283,281.17071242559524,8.419780711420755,9.55961150738705,-14.832000732421875,-5.447021484375,28.561211538000975,-2.1764133474185883,0.7752491401264261
2015-08-12,266.3760070800781,266.3760070800781,270.6730041503906,265.468994140625,270.5979919433594,26815400,-4.009979248046875,-0.014830573516412149,-0.04724496943221046,-0.03912380105261881,269.35342843191967,280.6542372930618,7.206529287175342,10.063331015448126,-15.5059814453125,-10.845977783203125,28.988801039461535,-2.663905604710237,0.08741819115909344
2015-08-13,264.0799865722656,264.0799865722656,266.23199462890625,262.84100341796875,266.1830139160156,27685500,-2.2960205078125,-0.008619471899818154,0.01181230889755458,-0.04335833193117433,267.2824271065848,280.08428373790923,6.11440994581925,10.658537691077013,-14.49700927734375,-11.969024658203125,28.7659255352915,-3.1986444154085802,-0.5697943301544413
2015-08-14,265.67999267578125,265.67999267578125,267.46600341796875,261.4779968261719,264.1319885253906,27091200,1.600006103515625,0.006058793490122394,0.0022520676380113347,-0.07838968382732958,265.2959987095424,279.0081874302455,2.825758778138556,10.927298917111559,-13.904998779296875,-22.5980224609375,32.49934260869762,-3.453511721340135,-1.14653780839158
2015-08-15,261.5509948730469,261.5509948730469,266.6669921875,261.2959899902344,265.52899169921875,19321100,-4.128997802734375,-0.01554124479284047,-0.011037192627455394,-0.09402936969603559,265.37513950892856,277.71552094959077,2.689776222652517,11.322338917496273,0.553985595703125,-27.14599609375,31.86437290660166,-3.943216566703086,-1.7058735600538812
2015-08-16,258.5069885253906,258.5069885253906,262.44000244140625,257.0409851074219,261.8659973144531,29717000,-3.04400634765625,-0.011638290074689861,-0.04393348177563727,-0.11677707704362594,264.43570818219865,276.08794875372024,3.7487290123632033,11.517661852458064,-6.576019287109375,-34.17901611328125,28.9675014817075,-4.52477823035656,-2.269654494114417
2015-08-17,257.97601318359375,257.97601318359375,260.5050048828125,257.11700439453125,258.489990234375,21617900,-0.530975341796875,-0.0020540076878606817,-0.0315343487146692,-0.12140690337267557,263.50799560546875,274.39042590913317,4.472503853848709,11.430544160456723,-6.493988037109375,-35.647979736328125,29.406762710490042,-4.971210293472211,-2.8099656539859756
